Hour,Region,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,SOC_MWh,NetGridImport_MW,Cost_CNY,CarbonEmission_tCO2
1471,RegionE,466.73,583.4125,1012.13,365.64,285.2,0.2134,583.4125,0.0,0.0,0.0,0.0,0.0,220.0,208.71749999999997,370.0,-220.0,-62744.0,0.0
1472,RegionE,438.67,548.3375,1059.81,365.63,285.19,0.2089,548.3375,0.0,0.0,0.0,0.0,0.0,220.0,291.47249999999997,370.0,-220.0,-62741.8,0.0
1473,RegionE,424.90999999999997,531.1374999999999,1089.78,365.62,285.18,0.2046,531.1374999999999,0.0,0.0,0.0,0.0,0.0,220.0,338.64250000000004,370.0,-220.0,-62739.6,0.0
1474,RegionE,405.52,506.9,1100.0,365.62,285.18,0.201,506.9,0.0,0.0,0.0,0.0,0.0,220.0,373.1,370.0,-220.0,-62739.6,0.0
1475,RegionE,375.4799996667,469.349999583375,1089.78,365.63,285.19,0.1983,469.349999583375,0.0,0.0,0.0,0.0,0.0,220.0,400.43000041662503,370.0,-220.0,-62741.8,0.0
1476,RegionE,351.1099996667,438.88749958337496,1059.81,365.65,285.21,0.1966,438.88749958337496,0.0,0.0,0.0,0.0,0.0,220.0,400.922500416625,370.0,-220.0,-62746.2,0.0
1477,RegionE,329.91,412.38750000000005,1012.13,365.67,285.22,0.196,412.38750000000005,0.0,0.0,0.0,0.0,0.0,220.0,379.74249999999995,370.0,-220.0,-62748.40000000001,0.0
1478,RegionE,310.42099966669997,388.026249583375,950.0,365.71,285.25,0.1967,388.026249583375,0.0,0.0,0.0,0.0,0.0,220.0,341.9737504166251,370.0,-220.0,-62755.0,0.0
1479,RegionE,282.3949996667,352.993749583375,877.65,365.75,285.29,0.1985,352.993749583375,0.0,0.0,0.0,0.0,0.0,220.0,304.65625041662497,370.0,-220.0,-62763.8,0.0
1480,RegionE,250.6200003333,313.275000416625,800.0,365.79,285.32,0.2014,313.275000416625,0.0,0.0,0.0,0.0,0.0,220.0,266.724999583375,370.0,-220.0,-62770.4,0.0
1481,RegionE,242.2600003333,302.825000416625,722.35,530.48,413.77,0.2052,302.825000416625,0.0,0.0,0.0,0.0,0.0,220.0,199.524999583375,370.0,-220.0,-91029.4,0.0
1482,RegionE,226.7900003333,283.487500416625,650.0,530.57,413.84,0.2095,283.487500416625,0.0,0.0,0.0,0.0,0.0,220.0,146.51249958337502,370.0,-220.0,-91044.79999999999,0.0
1483,RegionE,246.42000000000002,308.02500000000003,587.87,530.68,413.93,0.2142,308.02500000000003,0.0,0.0,0.0,0.0,0.0,220.0,59.84499999999997,370.0,-220.0,-91064.6,0.0
1484,RegionE,243.79,304.7375,540.19,530.79,414.02,0.2188,304.7375,0.0,0.0,0.0,0.0,0.0,220.0,15.452500000000043,370.0,-220.0,-91084.4,0.0
1485,RegionE,238.4799996667,298.099999583375,510.22,530.91,414.11,0.2232,298.099999583375,0.0,0.0,0.0,0.0,0.0,212.12000041662503,0.0,370.0,-212.12000041662503,-87841.0133725286,0.0
1486,RegionE,270.53000000000003,338.1625,500.0,329.61,257.1,0.227,338.1625,0.0,0.0,0.0,0.0,0.0,161.83749999999998,0.0,370.0,-161.83749999999998,-41608.42125,0.0
1487,RegionE,301.5399996667,376.924999583375,510.22,329.7,257.17,0.2299,376.924999583375,0.0,0.0,0.0,0.0,0.0,133.29500041662504,0.0,370.0,-133.29500041662504,-34279.475257143466,0.0
1488,RegionE,370.32000000000005,462.9000000000001,540.19,238.19,185.79,0.2318,462.9000000000001,0.0,0.0,0.0,0.0,0.0,77.28999999999996,0.0,370.0,-77.28999999999996,-14359.709099999993,0.0
1489,RegionE,385.32,481.65,587.87,238.26,185.84,0.2326,481.65,0.0,0.0,0.0,0.0,0.0,106.22000000000003,0.0,370.0,-106.22000000000003,-19739.924800000004,0.0
1490,RegionE,387.14999966669996,483.9374995833749,650.0,238.33,185.9,0.2322,483.9374995833749,0.0,0.0,0.0,0.0,0.0,166.06250041662508,0.0,370.0,-166.06250041662508,-30871.018827450604,0.0
1491,RegionE,448.11,560.1375,722.35,238.41,185.96,0.2306,560.1375,0.0,0.0,0.0,0.0,0.0,162.21249999999998,0.0,370.0,-162.21249999999998,-30165.0365,0.0
1492,RegionE,437.62,547.025,800.0,238.5,186.03,0.228,547.025,0.0,0.0,0.0,0.0,0.0,220.0,32.97500000000002,370.0,-220.0,-40926.6,0.0
1493,RegionE,440.76,550.95,877.65,238.58,186.09,0.2245,550.95,0.0,0.0,0.0,0.0,0.0,220.0,106.69999999999993,370.0,-220.0,-40939.8,0.0
1494,RegionE,465.0000003333,581.250000416625,950.0,238.67,186.16,0.2204,581.250000416625,0.0,0.0,0.0,0.0,0.0,220.0,148.74999958337503,370.0,-220.0,-40955.2,0.0
1495,RegionE,460.3999996667,575.499999583375,1012.13,367.33,286.52,0.2161,575.499999583375,0.0,0.0,0.0,0.0,0.0,220.0,216.63000041662497,370.0,-220.0,-63034.399999999994,0.0
1496,RegionE,433.96999999999997,542.4625,1059.81,367.48,286.63,0.2117,542.4625,0.0,0.0,0.0,0.0,0.0,220.0,297.34749999999997,370.0,-220.0,-63058.6,0.0
1497,RegionE,446.85,558.5625,1089.78,367.64,286.76,0.2077,558.5625,0.0,0.0,0.0,0.0,0.0,220.0,311.2175,370.0,-220.0,-63087.2,0.0
1498,RegionE,414.3799996667,517.9749995833749,1100.0,367.79,286.88,0.2043,517.9749995833749,0.0,0.0,0.0,0.0,0.0,220.0,362.02500041662506,370.0,-220.0,-63113.6,0.0
1499,RegionE,395.1300003333,493.912500416625,1089.78,367.96,287.01,0.2017,493.912500416625,0.0,0.0,0.0,0.0,0.0,220.0,375.867499583375,370.0,-220.0,-63142.2,0.0
1500,RegionE,348.71999999999997,435.9,1059.81,368.12,287.13,0.2001,435.9,0.0,0.0,0.0,0.0,0.0,220.0,403.90999999999997,370.0,-220.0,-63168.6,0.0
1501,RegionE,329.507,411.88375,1012.13,368.29,287.27,0.1998,411.88375,0.0,0.0,0.0,0.0,0.0,220.0,380.2462499999999,370.0,-220.0,-63199.399999999994,0.0
1502,RegionE,315.3339996667,394.167499583375,950.0,368.46,287.4,0.2006,394.167499583375,0.0,0.0,0.0,0.0,0.0,220.0,335.83250041662495,370.0,-220.0,-63227.99999999999,0.0
1503,RegionE,285.2890003333,356.611250416625,877.65,368.64,287.54,0.2026,356.611250416625,0.0,0.0,0.0,0.0,0.0,220.0,301.03874958337497,370.0,-220.0,-63258.8,0.0
1504,RegionE,250.5899996667,313.237499583375,800.0,368.82,287.68,0.2056,313.237499583375,0.0,0.0,0.0,0.0,0.0,220.0,266.762500416625,370.0,-220.0,-63289.6,0.0
1505,RegionE,237.0899996667,296.362499583375,722.35,535.05,417.34,0.2095,296.362499583375,0.0,0.0,0.0,0.0,0.0,220.0,205.98750041662504,370.0,-220.0,-91814.79999999999,0.0
1506,RegionE,240.8,301.0,650.0,535.31,417.54,0.214,301.0,0.0,0.0,0.0,0.0,0.0,220.0,129.0,370.0,-220.0,-91858.8,0.0
1507,RegionE,236.4600003333,295.575000416625,587.87,535.58,417.75,0.2188,295.575000416625,0.0,0.0,0.0,0.0,0.0,220.0,72.29499958337499,370.0,-220.0,-91905.0,0.0
1508,RegionE,249.64000033329998,312.050000416625,540.19,535.85,417.96,0.2236,312.050000416625,0.0,0.0,0.0,0.0,0.0,220.0,8.139999583375072,370.0,-220.0,-91951.2,0.0
1509,RegionE,265.14,331.42499999999995,510.22,536.12,418.17,0.2281,331.42499999999995,0.0,0.0,0.0,0.0,0.0,178.79500000000007,0.0,370.0,-178.79500000000007,-74766.70515000004,0.0
1510,RegionE,296.5499996667,370.687499583375,500.0,332.93,259.69,0.232,370.687499583375,0.0,0.0,0.0,0.0,0.0,129.31250041662503,0.0,370.0,-129.31250041662503,-33581.16323319335,0.0
1511,RegionE,319.89,399.86249999999995,510.22,333.1,259.82,0.235,399.86249999999995,0.0,0.0,0.0,0.0,0.0,110.35750000000007,0.0,370.0,-110.35750000000007,-28673.08565000002,0.0
1512,RegionE,370.26,462.825,540.19,240.7,187.75,0.237,462.825,0.0,0.0,0.0,0.0,0.0,77.36500000000007,0.0,370.0,-77.36500000000007,-14525.278750000012,0.0
1513,RegionE,375.4099996667,469.262499583375,587.87,240.82,187.84,0.2378,469.262499583375,0.0,0.0,0.0,0.0,0.0,118.60750041662499,0.0,370.0,-118.60750041662499,-22279.232878258837,0.0
1514,RegionE,411.56,514.45,650.0,240.94,187.93,0.2375,514.45,0.0,0.0,0.0,0.0,0.0,135.54999999999995,0.0,370.0,-135.54999999999995,-25473.91149999999,0.0
1515,RegionE,431.4000003333,539.250000416625,722.35,241.07,188.03,0.236,539.250000416625,0.0,0.0,0.0,0.0,0.0,183.09999958337505,0.0,370.0,-183.09999958337505,-34428.29292166201,0.0
1516,RegionE,424.1500003333,530.187500416625,800.0,241.19,188.13,0.2334,530.187500416625,0.0,0.0,0.0,0.0,0.0,220.0,49.81249958337503,370.0,-220.0,-41388.6,0.0
1517,RegionE,452.5899996667,565.737499583375,877.65,241.31,188.22,0.23,565.737499583375,0.0,0.0,0.0,0.0,0.0,220.0,91.912500416625,370.0,-220.0,-41408.4,0.0
1518,RegionE,468.86,586.075,950.0,241.43,188.32,0.226,586.075,0.0,0.0,0.0,0.0,0.0,220.0,143.92499999999995,370.0,-220.0,-41430.4,0.0
1519,RegionE,495.9400003333,619.925000416625,1012.13,371.61,289.86,0.2217,619.925000416625,0.0,0.0,0.0,0.0,0.0,220.0,172.20499958337496,370.0,-220.0,-63769.200000000004,0.0
1520,RegionE,435.6999996667,544.624999583375,1059.81,371.8,290.0,0.2174,544.624999583375,0.0,0.0,0.0,0.0,0.0,220.0,295.1850004166249,370.0,-220.0,-63800.0,0.0
1521,RegionE,429.4100003333,536.762500416625,1089.78,371.98,290.14,0.2134,536.762500416625,0.0,0.0,0.0,0.0,0.0,220.0,333.01749958337496,370.0,-220.0,-63830.799999999996,0.0
1522,RegionE,413.3399996667,516.674999583375,1100.0,372.15,290.28,0.21,516.674999583375,0.0,0.0,0.0,0.0,0.0,220.0,363.325000416625,370.0,-220.0,-63861.59999999999,0.0
1523,RegionE,394.68999966670003,493.36249958337504,1089.78,372.33,290.42,0.2074,493.36249958337504,0.0,0.0,0.0,0.0,0.0,220.0,376.417500416625,370.0,-220.0,-63892.4,0.0
1524,RegionE,354.99000033330003,443.73750041662504,1059.81,372.5,290.55,0.2059,443.73750041662504,0.0,0.0,0.0,0.0,0.0,220.0,396.0724995833749,370.0,-220.0,-63921.0,0.0
1525,RegionE,339.82799966669995,424.78499958337494,1012.13,372.66,290.67,0.2055,424.78499958337494,0.0,0.0,0.0,0.0,0.0,220.0,367.345000416625,370.0,-220.0,-63947.4,0.0
1526,RegionE,311.39000000000004,389.23750000000007,950.0,372.83,290.81,0.2063,389.23750000000007,0.0,0.0,0.0,0.0,0.0,220.0,340.76249999999993,370.0,-220.0,-63978.2,0.0
1527,RegionE,288.8939996667,361.117499583375,877.65,372.99,290.93,0.2083,361.117499583375,0.0,0.0,0.0,0.0,0.0,220.0,296.532500416625,370.0,-220.0,-64004.6,0.0
1528,RegionE,261.1559996667,326.44499958337497,800.0,373.14,291.05,0.2113,326.44499958337497,0.0,0.0,0.0,0.0,0.0,220.0,253.55500041662503,370.0,-220.0,-64031.0,0.0
1529,RegionE,250.21,312.7625,722.35,541.28,422.2,0.2151,312.7625,0.0,0.0,0.0,0.0,0.0,220.0,189.58750000000003,370.0,-220.0,-92884.0,0.0
1530,RegionE,237.4799996667,296.849999583375,650.0,541.49,422.36,0.2196,296.849999583375,0.0,0.0,0.0,0.0,0.0,220.0,133.150000416625,370.0,-220.0,-92919.2,0.0
1531,RegionE,237.51,296.8875,587.87,541.69,422.52,0.2243,296.8875,0.0,0.0,0.0,0.0,0.0,220.0,70.98250000000002,370.0,-220.0,-92954.4,0.0
1532,RegionE,227.3099996667,284.137499583375,540.19,541.89,422.67,0.229,284.137499583375,0.0,0.0,0.0,0.0,0.0,220.0,36.05250041662504,370.0,-220.0,-92987.40000000001,0.0
1533,RegionE,276.64,345.79999999999995,510.22,542.08,422.82,0.2335,345.79999999999995,0.0,0.0,0.0,0.0,0.0,164.42000000000007,0.0,370.0,-164.42000000000007,-69520.06440000003,0.0
1534,RegionE,306.9200003333,383.65000041662495,500.0,336.58,262.53,0.2373,383.65000041662495,0.0,0.0,0.0,0.0,0.0,116.34999958337505,0.0,370.0,-116.34999958337505,-30545.36539062345,0.0
1535,RegionE,313.45,391.8125,510.22,336.69,262.62,0.2402,391.8125,0.0,0.0,0.0,0.0,0.0,118.40750000000003,0.0,370.0,-118.40750000000003,-31096.17765000001,0.0
1536,RegionE,355.6800003333,444.600000416625,540.19,243.24,189.73,0.2422,444.600000416625,0.0,0.0,0.0,0.0,0.0,95.58999958337506,0.0,370.0,-95.58999958337506,-18136.29062095375,0.0
1537,RegionE,371.55999966670004,464.4499995833751,587.87,243.31,189.78,0.2429,464.4499995833751,0.0,0.0,0.0,0.0,0.0,123.42000041662493,0.0,370.0,-123.42000041662493,-23422.64767906708,0.0
1538,RegionE,390.7100003333,488.387500416625,650.0,243.37,189.83,0.2425,488.387500416625,0.0,0.0,0.0,0.0,0.0,161.61249958337498,0.0,370.0,-161.61249958337498,-30678.900795912075,0.0
1539,RegionE,441.58,551.975,722.35,243.43,189.88,0.2408,551.975,0.0,0.0,0.0,0.0,0.0,170.375,0.0,370.0,-170.375,-32350.805,0.0
1540,RegionE,426.5699996667,533.212499583375,800.0,243.49,189.92,0.2382,533.212499583375,0.0,0.0,0.0,0.0,0.0,220.0,46.787500416624994,370.0,-220.0,-41782.399999999994,0.0
1541,RegionE,457.3,571.625,877.65,243.54,189.96,0.2346,571.625,0.0,0.0,0.0,0.0,0.0,220.0,86.02499999999998,370.0,-220.0,-41791.200000000004,0.0
1542,RegionE,462.8800003333,578.600000416625,950.0,243.59,190.0,0.2305,578.600000416625,0.0,0.0,0.0,0.0,0.0,220.0,151.399999583375,370.0,-220.0,-41800.0,0.0
1543,RegionE,459.4500003333,574.312500416625,1012.13,374.82,292.36,0.226,574.312500416625,0.0,0.0,0.0,0.0,0.0,220.0,217.81749958337502,370.0,-220.0,-64319.200000000004,0.0
1544,RegionE,434.83999966669995,543.549999583375,1059.81,374.88,292.41,0.2216,543.549999583375,0.0,0.0,0.0,0.0,0.0,220.0,296.26000041662496,370.0,-220.0,-64330.200000000004,0.0
1545,RegionE,448.3800003333,560.475000416625,1089.78,374.94,292.45,0.2174,560.475000416625,0.0,0.0,0.0,0.0,0.0,220.0,309.304999583375,370.0,-220.0,-64339.0,0.0
1546,RegionE,409.73999999999995,512.175,1100.0,374.98,292.48,0.2139,512.175,0.0,0.0,0.0,0.0,0.0,220.0,367.82500000000005,370.0,-220.0,-64345.600000000006,0.0
1547,RegionE,400.61,500.76250000000005,1089.78,375.02,292.52,0.2111,500.76250000000005,0.0,0.0,0.0,0.0,0.0,220.0,369.0174999999999,370.0,-220.0,-64354.399999999994,0.0
1548,RegionE,342.2599996667,427.824999583375,1059.81,375.05,292.54,0.2094,427.824999583375,0.0,0.0,0.0,0.0,0.0,220.0,411.98500041662487,370.0,-220.0,-64358.8,0.0
1549,RegionE,341.878,427.34749999999997,1012.13,375.07,292.55,0.2089,427.34749999999997,0.0,0.0,0.0,0.0,0.0,220.0,364.7825,370.0,-220.0,-64361.0,0.0
1550,RegionE,299.0190003333,373.77375041662503,950.0,375.08,292.56,0.2095,373.77375041662503,0.0,0.0,0.0,0.0,0.0,220.0,356.22624958337497,370.0,-220.0,-64363.2,0.0
1551,RegionE,283.3600003333,354.20000041662496,877.65,375.09,292.57,0.2113,354.20000041662496,0.0,0.0,0.0,0.0,0.0,220.0,303.4499995833751,370.0,-220.0,-64365.4,0.0
1552,RegionE,263.5299996667,329.412499583375,800.0,375.09,292.57,0.2141,329.412499583375,0.0,0.0,0.0,0.0,0.0,220.0,250.587500416625,370.0,-220.0,-64365.4,0.0
1553,RegionE,236.22000000000003,295.27500000000003,722.35,543.87,424.22,0.2178,295.27500000000003,0.0,0.0,0.0,0.0,0.0,220.0,207.075,370.0,-220.0,-93328.40000000001,0.0
1554,RegionE,217.91,272.3875,650.0,543.84,424.2,0.222,272.3875,0.0,0.0,0.0,0.0,0.0,220.0,157.6125,370.0,-220.0,-93324.0,0.0
1555,RegionE,224.67,280.8375,587.87,543.81,424.17,0.2266,280.8375,0.0,0.0,0.0,0.0,0.0,220.0,87.03250000000003,370.0,-220.0,-93317.40000000001,0.0
1556,RegionE,264.6500003333,330.81250041662497,540.19,543.76,424.13,0.2311,330.81250041662497,0.0,0.0,0.0,0.0,0.0,209.37749958337508,0.0,370.0,-209.37749958337508,-88803.27889829688,0.0
1557,RegionE,260.88,326.1,510.22,543.7,424.09,0.2354,326.1,0.0,0.0,0.0,0.0,0.0,184.12,0.0,370.0,-184.12,-78083.45079999999,0.0
1558,RegionE,285.81,357.2625,500.0,337.43,263.2,0.239,357.2625,0.0,0.0,0.0,0.0,0.0,142.7375,0.0,370.0,-142.7375,-37568.51,0.0
1559,RegionE,328.0999996667,410.12499958337503,510.22,337.38,263.16,0.2417,410.12499958337503,0.0,0.0,0.0,0.0,0.0,100.095000416625,0.0,370.0,-100.095000416625,-26341.000309639036,0.0
1560,RegionE,352.7900003333,440.987500416625,540.19,243.62,190.02,0.2434,440.987500416625,0.0,0.0,0.0,0.0,0.0,99.20249958337507,0.0,370.0,-99.20249958337507,-18850.458970832933,0.0
1561,RegionE,369.3000003333,461.62500041662497,587.87,243.57,189.98,0.244,461.62500041662497,0.0,0.0,0.0,0.0,0.0,126.24499958337503,0.0,370.0,-126.24499958337503,-23984.02502084959,0.0
1562,RegionE,410.4399996667,513.049999583375,650.0,243.52,189.95,0.2433,513.049999583375,0.0,0.0,0.0,0.0,0.0,136.95000041662502,0.0,370.0,-136.95000041662502,-26013.65257913792,0.0
1563,RegionE,429.5499996667,536.937499583375,722.35,243.46,189.9,0.2415,536.937499583375,0.0,0.0,0.0,0.0,0.0,185.412500416625,0.0,370.0,-185.412500416625,-35209.83382911709,0.0
1564,RegionE,474.93999966670003,593.674999583375,800.0,243.4,189.85,0.2386,593.674999583375,0.0,0.0,0.0,0.0,0.0,206.32500041662502,0.0,370.0,-206.32500041662502,-39170.801329096255,0.0
1565,RegionE,445.2400003333,556.5500004166249,877.65,243.34,189.81,0.2348,556.5500004166249,0.0,0.0,0.0,0.0,0.0,220.0,101.09999958337505,370.0,-220.0,-41758.2,0.0
1566,RegionE,462.5500003333,578.187500416625,950.0,243.27,189.75,0.2305,578.187500416625,0.0,0.0,0.0,0.0,0.0,220.0,151.81249958337503,370.0,-220.0,-41745.0,0.0
1567,RegionE,460.85,576.0625,1012.13,374.14,291.83,0.2258,576.0625,0.0,0.0,0.0,0.0,0.0,220.0,216.0675,370.0,-220.0,-64202.6,0.0
1568,RegionE,451.78999966670006,564.7374995833751,1059.81,374.02,291.74,0.2212,564.7374995833751,0.0,0.0,0.0,0.0,0.0,220.0,275.07250041662485,370.0,-220.0,-64182.8,0.0
1569,RegionE,443.24,554.05,1089.78,373.89,291.63,0.2168,554.05,0.0,0.0,0.0,0.0,0.0,220.0,315.73,370.0,-220.0,-64158.6,0.0
1570,RegionE,435.2299996667,544.0374995833749,1100.0,373.75,291.53,0.213,544.0374995833749,0.0,0.0,0.0,0.0,0.0,220.0,335.96250041662506,370.0,-220.0,-64136.59999999999,0.0
1571,RegionE,382.5200003333,478.150000416625,1089.78,373.61,291.42,0.2101,478.150000416625,0.0,0.0,0.0,0.0,0.0,220.0,391.6299995833749,370.0,-220.0,-64112.4,0.0
1572,RegionE,336.25,420.3125,1059.81,373.46,291.3,0.2082,420.3125,0.0,0.0,0.0,0.0,0.0,220.0,419.49749999999995,370.0,-220.0,-64086.0,0.0
1573,RegionE,344.4319996667,430.539999583375,1012.13,373.3,291.17,0.2074,430.539999583375,0.0,0.0,0.0,0.0,0.0,220.0,361.590000416625,370.0,-220.0,-64057.4,0.0
1574,RegionE,304.4059996667,380.50749958337497,950.0,373.14,291.05,0.2078,380.50749958337497,0.0,0.0,0.0,0.0,0.0,220.0,349.49250041662503,370.0,-220.0,-64031.0,0.0
1575,RegionE,291.2,364.0,877.65,372.97,290.92,0.2094,364.0,0.0,0.0,0.0,0.0,0.0,220.0,293.65,370.0,-220.0,-64002.4,0.0
1576,RegionE,237.80599999999998,297.2575,800.0,372.8,290.78,0.212,297.2575,0.0,0.0,0.0,0.0,0.0,220.0,282.7425,370.0,-220.0,-63971.59999999999,0.0
1577,RegionE,233.31,291.6375,722.35,540.3,421.43,0.2155,291.6375,0.0,0.0,0.0,0.0,0.0,220.0,210.71250000000003,370.0,-220.0,-92714.6,0.0
1578,RegionE,218.6599996667,273.324999583375,650.0,540.03,421.22,0.2196,273.324999583375,0.0,0.0,0.0,0.0,0.0,220.0,156.67500041662498,370.0,-220.0,-92668.40000000001,0.0
1579,RegionE,219.0499996667,273.812499583375,587.87,539.76,421.01,0.2239,273.812499583375,0.0,0.0,0.0,0.0,0.0,220.0,94.05750041662503,370.0,-220.0,-92622.2,0.0
1580,RegionE,267.2299996667,334.037499583375,540.19,539.48,420.79,0.2283,334.037499583375,0.0,0.0,0.0,0.0,0.0,206.15250041662506,0.0,370.0,-206.15250041662506,-86746.91065031166,0.0
1581,RegionE,276.96,346.2,510.22,539.2,420.58,0.2323,346.2,0.0,0.0,0.0,0.0,0.0,164.02000000000004,0.0,370.0,-164.02000000000004,-68983.53160000002,0.0
1582,RegionE,289.7300003333,362.162500416625,500.0,334.49,260.9,0.2357,362.162500416625,0.0,0.0,0.0,0.0,0.0,137.837499583375,0.0,370.0,-137.837499583375,-35961.80364130253,0.0
1583,RegionE,309.1599996667,386.449999583375,510.22,334.31,260.76,0.2383,386.449999583375,0.0,0.0,0.0,0.0,0.0,123.77000041662501,0.0,370.0,-123.77000041662501,-32274.265308639136,0.0
1584,RegionE,341.61,427.01250000000005,540.19,241.31,188.22,0.2399,427.01250000000005,0.0,0.0,0.0,0.0,0.0,113.17750000000001,0.0,370.0,-113.17750000000001,-21302.269050000003,0.0
1585,RegionE,371.8499996667,464.81249958337503,587.87,241.17,188.11,0.2402,464.81249958337503,0.0,0.0,0.0,0.0,0.0,123.05750041662498,0.0,370.0,-123.05750041662498,-23148.346403371324,0.0
1586,RegionE,400.7599996667,500.949999583375,650.0,241.03,188.0,0.2394,500.949999583375,0.0,0.0,0.0,0.0,0.0,149.05000041662498,0.0,370.0,-149.05000041662498,-28021.400078325496,0.0
1587,RegionE,417.58000000000004,521.975,722.35,240.89,187.89,0.2374,521.975,0.0,0.0,0.0,0.0,0.0,200.375,0.0,370.0,-200.375,-37648.45875,0.0
1588,RegionE,455.1899996667,568.987499583375,800.0,240.74,187.78,0.2344,568.987499583375,0.0,0.0,0.0,0.0,0.0,220.0,11.012500416625016,370.0,-220.0,-41311.6,0.0
1589,RegionE,471.7,589.625,877.65,240.6,187.67,0.2305,589.625,0.0,0.0,0.0,0.0,0.0,220.0,68.02499999999998,370.0,-220.0,-41287.399999999994,0.0
1590,RegionE,453.9199996667,567.399999583375,950.0,240.45,187.55,0.226,567.399999583375,0.0,0.0,0.0,0.0,0.0,220.0,162.600000416625,370.0,-220.0,-41261.0,0.0
1591,RegionE,450.4700003333,563.087500416625,1012.13,369.7,288.37,0.2212,563.087500416625,0.0,0.0,0.0,0.0,0.0,220.0,229.04249958337505,370.0,-220.0,-63441.4,0.0
1592,RegionE,454.4000003333,568.000000416625,1059.81,369.47,288.19,0.2164,568.000000416625,0.0,0.0,0.0,0.0,0.0,220.0,271.809999583375,370.0,-220.0,-63401.8,0.0
1593,RegionE,439.27000000000004,549.0875000000001,1089.78,369.24,288.01,0.2119,549.0875000000001,0.0,0.0,0.0,0.0,0.0,220.0,320.6924999999999,370.0,-220.0,-63362.2,0.0
1594,RegionE,393.7599996667,492.199999583375,1100.0,369.01,287.83,0.208,492.199999583375,0.0,0.0,0.0,0.0,0.0,220.0,387.8000004166249,370.0,-220.0,-63322.6,0.0
1595,RegionE,409.61,512.0125,1089.78,368.78,287.65,0.205,512.0125,0.0,0.0,0.0,0.0,0.0,220.0,357.7674999999999,370.0,-220.0,-63282.99999999999,0.0
1596,RegionE,340.8899996667,426.11249958337504,1059.81,368.55,287.47,0.203,426.11249958337504,0.0,0.0,0.0,0.0,0.0,220.0,413.69750041662496,370.0,-220.0,-63243.40000000001,0.0
1597,RegionE,328.3499996667,410.43749958337503,1012.13,368.32,287.29,0.2022,410.43749958337503,0.0,0.0,0.0,0.0,0.0,220.0,381.69250041662497,370.0,-220.0,-63203.8,0.0
1598,RegionE,317.055,396.31875,950.0,368.09,287.11,0.2025,396.31875,0.0,0.0,0.0,0.0,0.0,220.0,333.68125,370.0,-220.0,-63164.200000000004,0.0
1599,RegionE,298.741,373.42625,877.65,367.86,286.93,0.204,373.42625,0.0,0.0,0.0,0.0,0.0,220.0,284.22375,370.0,-220.0,-63124.6,0.0
1600,RegionE,264.4699996667,330.587499583375,800.0,367.63,286.75,0.2066,330.587499583375,0.0,0.0,0.0,0.0,0.0,220.0,249.412500416625,370.0,-220.0,-63085.0,0.0
1601,RegionE,261.6400003333,327.05000041662504,722.35,532.74,415.54,0.21,327.05000041662504,0.0,0.0,0.0,0.0,0.0,220.0,175.29999958337498,370.0,-220.0,-91418.8,0.0
1602,RegionE,227.3499996667,284.18749958337503,650.0,532.41,415.28,0.214,284.18749958337503,0.0,0.0,0.0,0.0,0.0,220.0,145.81250041662497,370.0,-220.0,-91361.59999999999,0.0
1603,RegionE,222.73000000000002,278.4125,587.87,532.08,415.02,0.2183,278.4125,0.0,0.0,0.0,0.0,0.0,220.0,89.45749999999998,370.0,-220.0,-91304.4,0.0
1604,RegionE,237.01999966670002,296.274999583375,540.19,531.76,414.77,0.2226,296.274999583375,0.0,0.0,0.0,0.0,0.0,220.0,23.91500041662505,370.0,-220.0,-91249.4,0.0
1605,RegionE,255.91,319.8875,510.22,531.44,414.52,0.2266,319.8875,0.0,0.0,0.0,0.0,0.0,190.33250000000004,0.0,370.0,-190.33250000000004,-78896.6279,0.0
1606,RegionE,298.44,373.05,500.0,329.67,257.14,0.23,373.05,0.0,0.0,0.0,0.0,0.0,126.94999999999999,0.0,370.0,-126.94999999999999,-32643.922999999995,0.0
1607,RegionE,298.6399996667,373.29999958337504,510.22,329.47,256.99,0.2326,373.29999958337504,0.0,0.0,0.0,0.0,0.0,136.920000416625,0.0,370.0,-136.920000416625,-35187.07090706845,0.0
1608,RegionE,342.7099996667,428.387499583375,540.19,237.82,185.5,0.2341,428.387499583375,0.0,0.0,0.0,0.0,0.0,111.80250041662504,0.0,370.0,-111.80250041662504,-20739.363827283945,0.0
1609,RegionE,402.9699996667,503.712499583375,587.87,237.68,185.39,0.2345,503.712499583375,0.0,0.0,0.0,0.0,0.0,84.157500416625,0.0,370.0,-84.157500416625,-15601.959002238107,0.0
1610,RegionE,396.13,495.1625,650.0,237.55,185.29,0.2337,495.1625,0.0,0.0,0.0,0.0,0.0,154.83749999999998,0.0,370.0,-154.83749999999998,-28689.840374999996,0.0
1611,RegionE,413.18999966670003,516.487499583375,722.35,237.42,185.19,0.2317,516.487499583375,0.0,0.0,0.0,0.0,0.0,205.86250041662504,0.0,370.0,-205.86250041662504,-38123.67645215479,0.0
